,id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
13935,2159900120.0,14.0,2,2.5,1470,2034,2.0,0,0.0,4.0,8.0,1470.0,0.0,85.0,85.0,98007.0,47.6213,-122.153,1510.0,2055.0
13936,1243100191.0,15.0,3,1.0,2298,10140,1.0,0,0.0,3.0,7.0,2298.0,0.0,69.0,69.0,98052.0,47.6909,-122.083,2580.0,24724.0
13937,7852150530.0,14.0,3,2.5,1960,4709,2.0,0,0.0,3.0,7.0,1960.0,0.0,103.0,103.0,98065.0,47.5322,-121.871,1700.0,4444.0
13938,7508700085.0,14.0,3,2.25,2950,8036,1.5,0,0.0,3.0,8.0,1950.0,1000.0,63.0,63.0,98125.0,47.7239,-122.313,2060.0,7200.0
13939,8820903370.0,14.0,2,1.0,670,7312,1.0,0,0.0,3.0,5.0,670.0,0.0,42.0,42.0,98125.0,47.7145,-122.285,860.0,8242.0
13940,1923000150.0,15.0,5,3.5,3020,15305,2.0,0,0.0,3.0,10.0,2230.0,790.0,78.0,78.0,98040.0,47.5627,-122.216,3680.0,14486.0
13941,3920900220.0,14.0,4,3.0,2390,7309,2.0,0,0.0,4.0,7.0,2390.0,0.0,44.0,81.0,98002.0,47.294,-122.218,930.0,7308.0
13942,8835700330.0,14.0,3,2.5,3090,20785,2.0,0,0.0,4.0,10.0,3090.0,0.0,91.0,91.0,98075.0,47.5602,-122.03,3400.0,7566.0
13943,7338402160.0,14.0,4,1.75,1780,5000,1.0,0,0.0,5.0,7.0,890.0,890.0,3.0,3.0,98108.0,47.5329,-122.292,1860.0,5000.0
13945,524059052.0,14.0,4,2.25,2420,15482,2.0,0,0.0,4.0,8.0,2420.0,0.0,25.0,97.0,98004.0,47.5907,-122.196,2870.0,13905.0
13946,6145600865.0,14.0,4,2.0,1480,3844,1.5,0,0.0,5.0,7.0,1480.0,0.0,28.0,28.0,98133.0,47.7042,-122.352,1480.0,3844.0
13947,2325400330.0,14.0,4,2.25,2190,3850,2.0,0,0.0,3.0,7.0,2190.0,0.0,106.0,106.0,98059.0,47.4854,-122.16,1900.0,3850.0
13950,5015000596.0,14.0,3,2.25,2550,4089,2.0,0,0.0,3.0,9.0,2550.0,0.0,83.0,83.0,98112.0,47.6272,-122.297,1680.0,4089.0
13951,4443801285.0,14.0,3,1.0,1360,3880,1.0,0,0.0,3.0,7.0,1060.0,300.0,63.0,63.0,98117.0,47.6837,-122.391,1110.0,3880.0
13953,1829300210.0,14.0,4,2.5,3880,14550,2.0,0,0.0,3.0,10.0,3880.0,0.0,87.0,87.0,98074.0,47.6378,-122.04,3240.0,14045.0
13954,2767601085.0,15.0,6,2.75,2730,5000,1.0,0,0.0,3.0,8.0,1780.0,950.0,62.0,62.0,98107.0,47.6751,-122.38,2090.0,5000.0
13956,8805900065.0,14.0,5,3.25,4290,7019,2.5,0,0.0,4.0,10.0,3590.0,700.0,27.0,27.0,98112.0,47.6439,-122.302,1920.0,4000.0
13957,8635760040.0,14.0,3,2.5,1770,3993,2.0,0,0.0,3.0,8.0,1770.0,0.0,99.0,99.0,98074.0,47.6027,-122.02,1820.0,4046.0
13958,8651540040.0,14.0,3,2.25,1920,10961,2.0,0,0.0,3.0,8.0,1920.0,0.0,81.0,81.0,98074.0,47.6432,-122.057,2000.0,10706.0
13959,9818700455.0,14.0,4,2.5,2320,4000,1.5,0,0.0,5.0,8.0,1510.0,810.0,5.0,5.0,98122.0,47.6048,-122.298,1490.0,4500.0
13960,924069210.0,14.0,4,2.5,2961,12146,2.0,0,0.0,3.0,9.0,2961.0,0.0,98.0,98.0,98075.0,47.5839,-122.052,2620.0,17749.0
13961,1954430180.0,15.0,3,2.5,1680,7385,2.0,0,0.0,3.0,8.0,1680.0,0.0,88.0,88.0,98074.0,47.6194,-122.041,1970.0,7470.0
13963,5559200065.0,15.0,2,1.0,1420,16400,1.5,0,0.0,4.0,6.0,1420.0,0.0,43.0,43.0,98023.0,47.3221,-122.344,1900.0,16400.0
13964,1266200120.0,15.0,2,1.0,1370,9460,1.0,0,0.0,3.0,6.0,1370.0,0.0,50.0,50.0,98004.0,47.6238,-122.191,1690.0,9930.0
13968,408100150.0,14.0,2,1.0,700,6000,1.0,0,0.0,4.0,6.0,700.0,0.0,49.0,49.0,98155.0,47.7515,-122.316,920.0,6000.0
13969,3905081520.0,15.0,4,2.75,2390,6979,2.0,0,0.0,3.0,8.0,2390.0,0.0,93.0,93.0,98029.0,47.5703,-121.996,2090.0,6321.0
13970,9324800220.0,14.0,4,2.5,2070,8127,1.5,0,0.0,3.0,9.0,1590.0,480.0,24.0,103.0,98125.0,47.7316,-122.289,2050.0,8131.0
13971,3996900555.0,14.0,4,2.0,1780,8149,1.5,0,0.0,4.0,7.0,1780.0,0.0,48.0,48.0,98155.0,47.745,-122.302,1180.0,8149.0
13972,9456200450.0,15.0,4,2.5,1900,21780,1.5,0,0.0,3.0,7.0,1900.0,0.0,40.0,87.0,98198.0,47.3776,-122.314,1240.0,9166.0
13973,9165100330.0,14.0,2,1.0,1040,4040,1.0,0,0.0,3.0,7.0,940.0,100.0,28.0,28.0,98117.0,47.6829,-122.393,1420.0,4040.0
13975,7853210210.0,15.0,3,2.5,1970,3667,2.0,0,0.0,3.0,7.0,1970.0,0.0,104.0,104.0,98065.0,47.5321,-121.851,1970.0,3739.0
13976,7524950540.0,15.0,4,2.25,2120,9921,2.0,0,0.0,3.0,8.0,2120.0,0.0,81.0,81.0,98027.0,47.5593,-122.082,1890.0,7845.0
13977,200500410.0,15.0,3,2.5,1960,9535,2.0,0,0.0,3.0,8.0,1960.0,0.0,89.0,89.0,98011.0,47.7371,-122.215,2520.0,9206.0
13978,9103000365.0,14.0,3,3.25,2660,4000,2.0,0,0.0,3.0,9.0,2170.0,490.0,103.0,103.0,98122.0,47.6186,-122.288,2660.0,4000.0
13979,6076500220.0,14.0,3,2.25,1180,14258,2.0,0,0.0,3.0,7.0,1180.0,0.0,87.0,87.0,98034.0,47.7112,-122.238,1860.0,10390.0
13981,2569600150.0,14.0,3,1.0,1250,7592,1.0,0,0.0,5.0,7.0,1250.0,0.0,61.0,61.0,98042.0,47.3604,-122.111,1250.0,7592.0
13982,3448000344.0,14.0,5,3.0,2600,13674,1.0,0,0.0,5.0,8.0,1300.0,1300.0,67.0,67.0,98125.0,47.7176,-122.302,2150.0,7800.0
13983,7170200085.0,15.0,2,1.0,940,3800,1.0,0,0.0,3.0,7.0,940.0,0.0,29.0,29.0,98115.0,47.6798,-122.292,1680.0,3800.0
13984,4094800120.0,14.0,5,3.0,3880,13000,2.0,0,0.0,3.0,10.0,3880.0,0.0,72.0,103.0,98040.0,47.5467,-122.234,3470.0,13701.0
13985,2591010180.0,14.0,3,2.5,1530,2913,2.0,0,0.0,4.0,7.0,1530.0,0.0,86.0,86.0,98033.0,47.6939,-122.184,1370.0,3783.0
13986,3052701135.0,14.0,3,1.75,2430,5000,2.0,0,0.0,4.0,7.0,1760.0,670.0,45.0,45.0,98117.0,47.6785,-122.372,1320.0,4062.0
13987,625049281.0,14.0,2,1.0,1030,4841,1.0,0,0.0,3.0,7.0,920.0,110.0,39.0,39.0,98103.0,47.686,-122.341,1530.0,4944.0
13988,5427110040.0,14.0,4,2.5,2740,16007,2.0,0,0.0,3.0,9.0,2740.0,0.0,84.0,84.0,98039.0,47.6353,-122.229,2760.0,16008.0
13989,9528103443.0,14.0,2,1.5,1180,1034,2.0,0,0.0,3.0,7.0,1120.0,60.0,101.0,101.0,98115.0,47.678,-122.322,1137.0,1034.0
13991,395300650.0,14.0,3,1.0,1060,9663,1.0,0,0.0,3.0,7.0,1060.0,0.0,67.0,67.0,98034.0,47.7244,-122.226,1320.0,10162.0
13992,7812800995.0,14.0,2,1.0,790,5985,1.0,0,0.0,3.0,6.0,790.0,0.0,44.0,44.0,98178.0,47.4941,-122.24,1030.0,5985.0
13993,9541600355.0,14.0,4,2.5,3070,8250,1.0,0,0.0,5.0,8.0,2100.0,970.0,58.0,58.0,98005.0,47.5935,-122.172,2270.0,8800.0
13995,2781280150.0,14.0,2,2.5,1100,1737,2.0,0,0.0,3.0,8.0,1100.0,0.0,106.0,106.0,98055.0,47.4499,-122.189,1610.0,2563.0
13996,7338000150.0,15.0,2,1.0,1070,4200,1.0,0,0.0,4.0,6.0,1070.0,0.0,83.0,83.0,98002.0,47.3336,-122.215,1150.0,4200.0
13997,6977000040.0,14.0,4,3.0,2190,12825,1.0,0,0.0,3.0,9.0,1520.0,670.0,89.0,89.0,98034.0,47.7107,-122.229,3050.0,4673.0
13998,9558050230.0,15.0,4,3.5,3450,6873,2.0,0,0.0,3.0,10.0,2750.0,700.0,104.0,104.0,98058.0,47.459,-122.118,3450.0,6873.0
13999,1241500155.0,14.0,3,2.5,2070,3599,2.0,0,0.0,3.0,8.0,2070.0,0.0,99.0,99.0,98033.0,47.6679,-122.165,2070.0,6844.0
14000,9266700256.0,14.0,2,1.0,1190,5200,1.0,0,0.0,5.0,7.0,1190.0,0.0,12.0,12.0,98103.0,47.6939,-122.348,1550.0,5100.0
14001,2354300456.0,15.0,2,1.0,600,1500,1.0,0,0.0,4.0,4.0,600.0,0.0,0.0,0.0,98027.0,47.5289,-122.033,1130.0,6000.0
14002,7789000120.0,15.0,3,1.0,940,8400,1.0,0,0.0,3.0,7.0,940.0,0.0,58.0,58.0,98056.0,47.5108,-122.165,1190.0,8400.0
14003,3210200395.0,14.0,3,1.0,1280,12928,1.5,0,0.0,3.0,6.0,1280.0,0.0,42.0,42.0,98023.0,47.3215,-122.399,1610.0,19467.0
14004,8658303065.0,14.0,3,1.0,1370,7500,1.0,0,0.0,3.0,7.0,1370.0,0.0,60.0,60.0,98014.0,47.6499,-121.915,1160.0,7500.0
14005,4046601010.0,14.0,3,1.75,2450,15001,1.0,0,0.0,3.0,7.0,1980.0,470.0,89.0,89.0,98014.0,47.6957,-121.913,1790.0,15323.0
14006,526059183.0,14.0,4,2.25,1970,15743,1.0,0,0.0,3.0,7.0,1370.0,600.0,62.0,62.0,98011.0,47.7673,-122.202,2390.0,11336.0
14007,5056500210.0,14.0,4,2.75,2910,9000,1.0,0,0.0,4.0,8.0,2130.0,780.0,66.0,66.0,98006.0,47.544,-122.176,1970.0,9000.0
14008,6146600175.0,14.0,2,1.0,760,5240,1.0,0,0.0,3.0,6.0,760.0,0.0,49.0,49.0,98032.0,47.388,-122.234,980.0,5080.0
14009,6057700120.0,14.0,3,1.75,1270,8422,1.0,0,0.0,3.0,7.0,1270.0,0.0,67.0,67.0,98011.0,47.7601,-122.197,1470.0,8500.0
14010,8651442060.0,14.0,3,1.75,1570,4875,1.0,0,0.0,4.0,7.0,1310.0,260.0,77.0,77.0,98042.0,47.3621,-122.094,1380.0,5200.0
14012,7881500330.0,15.0,3,1.75,1900,5000,1.0,0,0.0,4.0,7.0,950.0,950.0,25.0,25.0,98106.0,47.5677,-122.363,1420.0,5000.0
14013,1336800880.0,14.0,4,2.25,3780,5160,2.0,0,0.0,4.0,9.0,2510.0,1270.0,7.0,7.0,98112.0,47.6275,-122.308,2740.0,5160.0
14014,7147600220.0,14.0,3,1.0,1060,9946,1.0,0,0.0,4.0,7.0,1060.0,0.0,56.0,56.0,98188.0,47.4432,-122.282,1310.0,10619.0
14015,2600030210.0,14.0,3,1.75,1880,10032,1.0,0,0.0,4.0,8.0,1880.0,0.0,84.0,84.0,98006.0,47.5527,-122.16,2430.0,9732.0
14016,6303400150.0,14.0,3,1.0,1160,8636,1.0,0,0.0,3.0,6.0,1160.0,0.0,23.0,23.0,98146.0,47.5097,-122.357,1300.0,8636.0
14017,9136103136.0,15.0,2,1.0,860,4013,1.0,0,0.0,3.0,7.0,860.0,0.0,25.0,25.0,98103.0,47.6652,-122.338,1490.0,4013.0
14018,8898700880.0,15.0,2,2.0,1590,8000,1.0,0,0.0,3.0,7.0,910.0,680.0,84.0,84.0,98055.0,47.459,-122.205,1590.0,8364.0
14019,4318200360.0,14.0,2,1.0,1170,6543,1.0,0,0.0,3.0,7.0,1170.0,0.0,13.0,13.0,98136.0,47.537,-122.385,1550.0,7225.0
14020,6798100610.0,15.0,3,1.5,1190,8100,1.0,0,0.0,3.0,7.0,830.0,360.0,47.0,47.0,98125.0,47.7146,-122.311,1256.0,8100.0
14021,7466900220.0,14.0,2,1.0,1300,11400,1.0,0,0.0,3.0,7.0,1300.0,0.0,61.0,61.0,98003.0,47.3459,-122.299,1360.0,9750.0
14022,7435500085.0,14.0,3,2.0,1660,8281,1.0,0,0.0,3.0,7.0,1660.0,0.0,49.0,49.0,98136.0,47.5568,-122.382,1660.0,7559.0
14023,7977200995.0,15.0,3,2.0,1160,6120,1.0,0,0.0,3.0,7.0,1160.0,0.0,47.0,47.0,98115.0,47.6853,-122.293,1150.0,5100.0
14024,1862900360.0,14.0,3,2.5,1950,9618,2.0,0,0.0,3.0,7.0,1950.0,0.0,92.0,92.0,98031.0,47.4068,-122.18,1890.0,7133.0
14025,7852040210.0,14.0,4,2.5,2470,3811,2.0,0,0.0,3.0,8.0,2470.0,0.0,99.0,99.0,98065.0,47.5362,-121.877,2400.0,4266.0
14026,3343901961.0,15.0,3,1.0,1430,12420,1.0,0,0.0,3.0,7.0,1430.0,0.0,64.0,64.0,98056.0,47.5116,-122.191,1900.0,10350.0
14027,3874010220.0,14.0,3,2.5,1970,9607,2.0,0,0.0,3.0,7.0,1090.0,880.0,88.0,88.0,98001.0,47.3462,-122.286,2020.0,9608.0
14028,2724069103.0,14.0,3,1.75,1400,10018,1.0,0,0.0,4.0,7.0,1400.0,0.0,62.0,62.0,98027.0,47.5327,-122.032,1350.0,9300.0
14031,8113100150.0,14.0,3,1.0,920,6612,1.0,0,0.0,3.0,6.0,920.0,0.0,48.0,48.0,98118.0,47.548,-122.284,1860.0,8424.0
14033,3955900150.0,14.0,4,2.5,2490,4751,2.0,0,0.0,3.0,7.0,2490.0,0.0,101.0,101.0,98056.0,47.4813,-122.188,2510.0,5233.0
14034,7701960210.0,15.0,4,2.5,3030,16000,2.0,0,0.0,3.0,11.0,3030.0,0.0,90.0,90.0,98077.0,47.7125,-122.081,3670.0,16641.0
14035,686450210.0,14.0,4,2.25,1650,7200,1.0,0,0.0,3.0,8.0,1650.0,0.0,67.0,67.0,98008.0,47.6384,-122.116,2180.0,7950.0
14036,3451000442.0,14.0,3,1.5,1210,12500,1.0,0,0.0,3.0,7.0,1210.0,0.0,62.0,62.0,98146.0,47.503,-122.351,1210.0,12500.0
14037,5700003221.0,14.0,4,2.75,2990,7389,1.5,0,0.0,4.0,8.0,2090.0,900.0,23.0,23.0,98144.0,47.5711,-122.284,2510.0,6157.0
14038,8651402700.0,14.0,2,1.0,1060,5144,1.0,0,0.0,5.0,6.0,1060.0,0.0,69.0,69.0,98042.0,47.3613,-122.088,1130.0,5200.0
14039,3526039101.0,14.0,4,1.75,2680,6120,1.0,0,0.0,5.0,8.0,1340.0,1340.0,59.0,59.0,98117.0,47.6965,-122.393,2320.0,6840.0
14040,1136100072.0,15.0,4,1.75,1790,45738,1.0,0,0.0,3.0,8.0,1410.0,380.0,76.0,76.0,98072.0,47.7453,-122.129,1870.0,47480.0
14042,9141100210.0,14.0,2,1.0,770,9497,1.0,0,0.0,3.0,6.0,770.0,0.0,50.0,50.0,98133.0,47.7407,-122.351,1550.0,7532.0
14043,1153000150.0,14.0,5,2.5,2700,16570,1.0,0,0.0,4.0,8.0,1750.0,950.0,67.0,67.0,98005.0,47.6144,-122.167,2570.0,11840.0
14044,1245000438.0,15.0,4,2.5,2620,9157,2.0,0,0.0,3.0,8.0,2620.0,0.0,96.0,96.0,98033.0,47.6916,-122.203,2240.0,7405.0
14045,1498300775.0,14.0,2,2.25,930,747,2.0,0,0.0,3.0,8.0,630.0,300.0,107.0,107.0,98144.0,47.5844,-122.316,940.0,6000.0
14046,4051100230.0,14.0,3,1.0,1340,7000,1.0,0,0.0,4.0,7.0,1340.0,0.0,78.0,78.0,98042.0,47.3742,-122.149,1850.0,7904.0
14047,121039038.0,14.0,3,1.5,1470,18459,2.0,0,0.0,4.0,6.0,1470.0,0.0,16.0,16.0,98023.0,47.3302,-122.36,1750.0,16074.0
14048,1523550220.0,15.0,3,2.5,2330,4160,2.0,0,0.0,4.0,8.0,2330.0,0.0,92.0,92.0,98052.0,47.6367,-122.109,2940.0,4500.0
14049,1622059095.0,14.0,3,1.75,1730,11325,1.0,0,0.0,5.0,7.0,1730.0,0.0,72.0,72.0,98031.0,47.3921,-122.182,2030.0,17859.0
14051,8682291510.0,15.0,2,2.0,1200,7131,1.0,0,0.0,3.0,8.0,1200.0,0.0,106.0,106.0,98053.0,47.7199,-122.022,1670.0,4601.0
14053,3764500230.0,14.0,3,2.0,1820,4418,2.0,0,0.0,4.0,8.0,1820.0,0.0,94.0,94.0,98033.0,47.6947,-122.19,1920.0,13402.0
14054,8682260870.0,14.0,2,2.0,1300,4659,1.0,0,0.0,3.0,8.0,1300.0,0.0,105.0,105.0,98053.0,47.7132,-122.033,1640.0,4780.0
14055,369000365.0,15.0,1,1.0,680,6600,1.0,0,0.0,3.0,5.0,480.0,200.0,16.0,16.0,98199.0,47.6567,-122.392,1170.0,5500.0
14056,9238901020.0,14.0,2,1.0,780,4132,1.0,0,0.0,3.0,7.0,780.0,0.0,42.0,42.0,98136.0,47.5324,-122.387,1100.0,5100.0
14057,3343901641.0,14.0,3,2.25,2430,7614,1.5,0,0.0,3.0,8.0,1900.0,530.0,79.0,79.0,98056.0,47.5065,-122.191,1720.0,11250.0
14059,7518507330.0,14.0,3,1.0,1610,5100,1.5,0,0.0,5.0,7.0,1010.0,600.0,1.0,1.0,98117.0,47.6765,-122.386,1270.0,5100.0
14060,2968801510.0,14.0,4,1.75,2120,7620,2.0,0,0.0,3.0,8.0,2120.0,0.0,71.0,102.0,98166.0,47.457,-122.346,1820.0,7620.0
14061,2822100175.0,14.0,3,1.75,1430,4850,1.0,0,0.0,3.0,7.0,930.0,500.0,78.0,78.0,98108.0,47.5472,-122.303,1430.0,4850.0
14062,3826000385.0,14.0,4,1.5,1360,8100,1.5,0,0.0,3.0,7.0,1360.0,0.0,62.0,62.0,98168.0,47.4931,-122.305,1300.0,8100.0
14063,2301400540.0,14.0,4,2.25,2530,5000,1.5,0,0.0,4.0,7.0,1690.0,840.0,25.0,25.0,98117.0,47.6806,-122.36,1530.0,5000.0
14064,2111010760.0,15.0,5,3.0,3270,9146,2.0,0,0.0,3.0,7.0,3270.0,0.0,102.0,102.0,98092.0,47.3342,-122.169,3200.0,6300.0
14065,23500220.0,14.0,5,2.5,2620,8050,1.0,0,0.0,3.0,8.0,1520.0,1100.0,75.0,75.0,98052.0,47.6919,-122.115,2030.0,7676.0
14066,8001600150.0,15.0,3,1.5,1810,8232,1.0,0,0.0,3.0,8.0,1810.0,0.0,88.0,88.0,98001.0,47.3195,-122.273,2260.0,8491.0
14067,9149000180.0,14.0,3,2.5,2120,9653,2.0,0,0.0,3.0,8.0,2120.0,0.0,92.0,92.0,98030.0,47.3843,-122.213,1780.0,9801.0
14068,7525420150.0,15.0,4,1.75,2190,41000,2.0,0,0.0,3.0,8.0,2190.0,0.0,80.0,80.0,98075.0,47.5755,-122.033,2590.0,35370.0
14069,1003000175.0,14.0,3,1.0,980,7606,1.0,0,0.0,3.0,7.0,980.0,0.0,54.0,54.0,98188.0,47.4356,-122.29,980.0,8125.0
14070,2902200874.0,15.0,5,3.0,2230,4400,2.0,0,0.0,3.0,7.0,1730.0,500.0,13.0,13.0,98102.0,47.6404,-122.325,1280.0,1800.0
14071,7131300032.0,15.0,4,2.0,1540,9279,1.0,0,0.0,3.0,7.0,1540.0,0.0,55.0,55.0,98118.0,47.5163,-122.268,1540.0,5110.0
14072,3581100330.0,14.0,3,1.0,980,7296,1.0,0,0.0,3.0,7.0,980.0,0.0,67.0,67.0,98034.0,47.7292,-122.231,1280.0,7296.0
14073,3629970870.0,14.0,4,2.5,2120,3640,2.0,0,0.0,3.0,8.0,2120.0,0.0,105.0,105.0,98029.0,47.5521,-121.996,2190.0,3640.0
14074,2561360210.0,14.0,3,2.25,2090,12112,2.0,0,0.0,3.0,8.0,2090.0,0.0,83.0,83.0,98052.0,47.7015,-122.13,1760.0,12112.0
14075,9828702245.0,15.0,3,2.5,1620,1377,2.0,0,0.0,3.0,8.0,1100.0,520.0,109.0,109.0,98112.0,47.6195,-122.299,1620.0,1251.0
14076,8687800150.0,14.0,3,2.0,1650,11256,1.0,0,0.0,4.0,7.0,1250.0,400.0,57.0,57.0,98168.0,47.4707,-122.26,1860.0,11256.0
14077,3825310760.0,14.0,4,2.5,3230,7766,2.0,0,0.0,3.0,9.0,3230.0,0.0,105.0,105.0,98052.0,47.7069,-122.131,3740.0,8344.0
14079,5702380770.0,15.0,4,2.25,1600,7916,2.0,0,0.0,3.0,7.0,1600.0,0.0,91.0,91.0,98022.0,47.194,-121.981,1540.0,7242.0
14080,2095600150.0,14.0,4,2.5,1790,4358,2.0,0,0.0,3.0,7.0,1790.0,0.0,93.0,93.0,98031.0,47.3994,-122.204,1790.0,4305.0
14081,4166600230.0,14.0,3,1.5,2060,15050,1.5,0,0.0,4.0,7.0,2060.0,0.0,38.0,38.0,98023.0,47.3321,-122.373,1900.0,15674.0
14085,9238450150.0,14.0,3,1.0,1280,9898,1.0,0,0.0,3.0,7.0,1280.0,0.0,68.0,68.0,98072.0,47.7677,-122.163,1290.0,9625.0
14086,8146200150.0,14.0,4,2.25,2180,11056,1.0,0,0.0,3.0,8.0,1370.0,810.0,63.0,63.0,98004.0,47.6042,-122.193,2090.0,8747.0
14087,3841600220.0,14.0,2,1.75,1440,11210,1.0,0,0.0,4.0,6.0,1130.0,310.0,35.0,35.0,98146.0,47.498,-122.35,1250.0,9381.0
14088,943100683.0,14.0,3,2.25,1580,16215,1.0,0,0.0,4.0,7.0,1580.0,0.0,78.0,78.0,98024.0,47.5643,-121.897,1450.0,16215.0
14089,952001765.0,14.0,2,2.0,1580,5750,1.0,0,0.0,5.0,6.0,790.0,790.0,10.0,10.0,98116.0,47.5668,-122.384,1580.0,5750.0
14090,3744600704.0,15.0,4,1.5,1730,8505,1.5,0,0.0,4.0,7.0,1730.0,0.0,61.0,61.0,98146.0,47.4905,-122.347,1510.0,8505.0
14091,1822059057.0,14.0,2,1.0,700,13500,1.0,0,0.0,3.0,4.0,700.0,0.0,20.0,20.0,98031.0,47.3882,-122.208,1600.0,10124.0
14092,2126059219.0,14.0,4,1.75,2030,18295,1.5,0,0.0,4.0,7.0,2030.0,0.0,75.0,75.0,98034.0,47.7326,-122.179,1970.0,7307.0
14093,4139400910.0,14.0,4,2.5,2500,10330,2.0,0,0.0,3.0,10.0,2500.0,0.0,92.0,92.0,98006.0,47.5595,-122.114,2710.0,8375.0
14095,2920700220.0,15.0,2,1.0,910,4191,1.0,0,0.0,3.0,6.0,910.0,0.0,10.0,10.0,98117.0,47.6929,-122.36,1480.0,6050.0
14096,1338800365.0,14.0,6,2.5,3560,6480,2.5,0,0.0,4.0,11.0,3560.0,0.0,14.0,14.0,98112.0,47.627,-122.304,2780.0,6480.0
14097,1175001135.0,14.0,3,1.75,1140,3395,1.0,0,0.0,5.0,7.0,620.0,520.0,25.0,25.0,98107.0,47.6712,-122.393,1480.0,3500.0
14099,7954300220.0,14.0,4,2.5,3010,7953,2.0,0,0.0,3.0,9.0,3010.0,0.0,100.0,100.0,98056.0,47.522,-122.19,2670.0,6202.0
14101,4435600330.0,14.0,3,1.0,910,8700,1.0,0,0.0,4.0,6.0,910.0,0.0,43.0,43.0,98188.0,47.449,-122.29,1090.0,8700.0
14102,5016001285.0,14.0,4,3.25,2050,5000,2.0,0,0.0,4.0,8.0,1370.0,680.0,87.0,87.0,98112.0,47.6235,-122.298,1720.0,5000.0
14103,6817800330.0,14.0,2,1.0,1090,10481,1.0,0,0.0,2.0,7.0,780.0,310.0,81.0,81.0,98074.0,47.632,-122.03,1160.0,10533.0
14104,8680500220.0,14.0,3,2.5,2100,12338,2.0,0,0.0,3.0,9.0,2100.0,0.0,97.0,97.0,98072.0,47.7412,-122.168,2320.0,6257.0
14105,3211600650.0,14.0,3,1.0,1000,8018,1.0,0,0.0,3.0,7.0,1000.0,0.0,69.0,69.0,98034.0,47.7285,-122.198,1270.0,8000.0
14107,2473002060.0,14.0,3,1.75,1800,10200,1.0,0,0.0,3.0,8.0,1800.0,0.0,67.0,67.0,98058.0,47.4496,-122.146,2140.0,10128.0
14108,4059400515.0,14.0,2,1.0,920,7716,1.0,0,0.0,3.0,6.0,920.0,0.0,44.0,44.0,98178.0,47.5028,-122.243,1410.0,7128.0
14109,2916610150.0,15.0,3,2.0,1410,7265,1.0,0,0.0,4.0,7.0,1410.0,0.0,83.0,83.0,98042.0,47.3654,-122.076,1390.0,8060.0
14110,8887001215.0,14.0,3,1.75,1860,48076,1.5,0,0.0,4.0,8.0,1860.0,0.0,29.0,29.0,98070.0,47.5051,-122.461,1410.0,23066.0
14111,3876313040.0,14.0,4,2.5,2100,8400,1.0,0,0.0,4.0,7.0,1240.0,860.0,76.0,76.0,98072.0,47.735,-122.17,1980.0,8610.0
14112,6021501320.0,14.0,2,1.0,1030,4365,1.0,0,0.0,3.0,7.0,1030.0,0.0,42.0,42.0,98117.0,47.6875,-122.387,1420.0,4268.0
14113,2372800145.0,14.0,2,1.0,940,8997,1.0,0,0.0,5.0,7.0,940.0,0.0,55.0,55.0,98022.0,47.2005,-121.999,1110.0,9126.0
14114,7120000210.0,15.0,2,2.5,1340,5995,2.0,0,0.0,3.0,7.0,1340.0,0.0,89.0,89.0,98028.0,47.7366,-122.233,1540.0,6616.0
14115,1180003175.0,15.0,2,1.0,850,6000,1.0,0,0.0,3.0,6.0,850.0,0.0,24.0,24.0,98178.0,47.4972,-122.224,1100.0,6000.0
14116,2902200915.0,14.0,3,1.75,2130,4400,1.0,0,0.0,3.0,7.0,1430.0,700.0,22.0,22.0,98102.0,47.6417,-122.325,1710.0,3300.0
14117,2473530150.0,15.0,4,2.5,2430,6796,2.0,0,0.0,3.0,8.0,2430.0,0.0,93.0,93.0,98058.0,47.4499,-122.127,2450.0,8400.0
14118,2366400150.0,15.0,5,2.25,2290,39000,2.0,0,0.0,3.0,8.0,2290.0,0.0,79.0,79.0,98052.0,47.7012,-122.12,2750.0,39900.0
14119,4040800360.0,14.0,3,1.75,1230,10005,1.0,0,0.0,4.0,7.0,1230.0,0.0,63.0,63.0,98008.0,47.621,-122.114,1530.0,8560.0
14120,1269200150.0,15.0,3,1.5,1150,27319,1.0,0,0.0,4.0,6.0,1150.0,0.0,76.0,76.0,98070.0,47.3933,-122.454,1700.0,30691.0
14121,9510970530.0,15.0,3,2.5,2120,3600,2.0,0,0.0,3.0,9.0,2120.0,0.0,105.0,105.0,98052.0,47.6649,-122.082,2540.0,4592.0
14122,3856904825.0,14.0,2,1.0,980,3400,1.0,0,0.0,3.0,7.0,980.0,0.0,23.0,23.0,98105.0,47.6688,-122.323,1200.0,3420.0
14124,254000175.0,14.0,2,1.0,1050,4800,1.0,0,0.0,4.0,7.0,1050.0,0.0,69.0,69.0,98146.0,47.5128,-122.388,1230.0,4800.0
14125,8086000201.0,14.0,3,2.5,1820,6848,1.0,0,0.0,4.0,7.0,1820.0,0.0,53.0,53.0,98004.0,47.6287,-122.207,2080.0,11700.0
14126,9284800085.0,15.0,3,2.5,2210,5750,2.0,0,0.0,3.0,7.0,1710.0,500.0,14.0,100.0,98106.0,47.5525,-122.366,1350.0,5750.0
